transaction_id,customer_id,amount,mean_amount,std_amount,amount_zscore,is_unusual_amount,hour_anomaly,velocity_1h,velocity_24h,is_legitimate_unusual,status,scenario_id,claimed_merchant,actual_recipient_identity,identity_similarity_score,is_identity_mismatch,recipient_account_age_days,is_new_recipient,is_merchant_verified
TXN-00212,CUST-019,1111.15,1162.2,272.64,-0.1872,0,0,0,0,0,SUCCESS,SCN-001,BESCOM Electricity,Bangalore Electricity Supply Company Ltd,0.4828,0,1800,0,1
TXN-00099,CUST-009,2837.67,2713.63,353.14,0.3512,0,0,0,0,0,SUCCESS,SCN-001,Amazon India,Amazon Seller Services Pvt Ltd,0.4286,0,2000,0,1
TXN-00182,CUST-017,1595.1,1027.46,760.04,0.7469,0,1,0,0,0,SUCCESS,SCN-001,Amazon India,Amazon Seller Services Pvt Ltd,0.4286,0,2000,0,1
TXN-00562,CUST-049,1274.75,1703.4,705.26,-0.6078,0,1,0,0,0,SUCCESS,SCN-001,Amazon India,Amazon Seller Services Pvt Ltd,0.4286,0,2000,0,1
TXN-00569,CUST-049,1109.37,1703.4,705.26,-0.8423,0,1,1,1,0,SUCCESS,SCN-001,BESCOM Electricity,Bangalore Electricity Supply Company Ltd,0.4828,0,1800,0,1
TXN-00144,CUST-013,1553.39,2087.45,473.9,-1.1269,0,1,0,1,0,SUCCESS,SCN-001,Amazon India,Amazon Seller Services Pvt Ltd,0.4286,0,2000,0,1
TXN-00524,CUST-045,1084.5,978.98,475.4,0.222,0,1,0,0,0,SUCCESS,SCN-001,BESCOM Electricity,Bangalore Electricity Supply Company Ltd,0.4828,0,1800,0,1
TXN-00382,CUST-033,2447.66,2149.38,762.79,0.391,0,1,0,0,0,SUCCESS,SCN-001,BESCOM Electricity,Bangalore Electricity Supply Company Ltd,0.4828,0,1800,0,1
TXN-00119,CUST-011,900.61,1450.32,417.39,-1.317,0,1,0,0,0,SUCCESS,SCN-001,Amazon India,Amazon Seller Services Pvt Ltd,0.4286,0,2000,0,1
TXN-00293,CUST-026,1602.6,1586.91,417.61,0.0376,0,0,0,0,0,SUCCESS,SCN-001,BESCOM Electricity,Bangalore Electricity Supply Company Ltd,0.4828,0,1800,0,1
TXN-00452,CUST-039,2966.52,2763.55,701.74,0.2892,0,0,0,0,0,SUCCESS,SCN-001,BESCOM Electricity,Bangalore Electricity Supply Company Ltd,0.4828,0,1800,0,1
TXN-00485,CUST-042,1173.59,735.81,561.29,0.78,0,0,0,0,0,SUCCESS,SCN-001,Amazon India,Amazon Seller Services Pvt Ltd,0.4286,0,2000,0,1
TXN-00010,CUST-001,2437.83,2353.88,271.42,0.3093,0,1,0,0,0,SUCCESS,SCN-001,Amazon India,Amazon Seller Services Pvt Ltd,0.4286,0,2000,0,1
TXN-00296,CUST-026,2097.29,1586.91,417.61,1.2221,0,1,0,1,0,SUCCESS,SCN-001,Amazon India,Amazon Seller Services Pvt Ltd,0.4286,0,2000,0,1
TXN-00316,CUST-027,3169.31,2404.91,455.38,1.6786,0,1,0,0,0,SUCCESS,SCN-001,Amazon India,Amazon Seller Services Pvt Ltd,0.4286,0,2000,0,1
TXN-00575,CUST-050,67.09,505.39,373.3,-1.1741,0,1,0,0,0,SUCCESS,SCN-001,Amazon India,Amazon Seller Services Pvt Ltd,0.4286,0,2000,0,1
TXN-00271,CUST-024,1537.06,1128.54,487.26,0.8384,0,0,0,0,0,SUCCESS,SCN-001,BESCOM Electricity,Bangalore Electricity Supply Company Ltd,0.4828,0,1800,0,1
TXN-00015,CUST-001,2268.42,2353.88,271.42,-0.3149,0,0,0,1,0,SUCCESS,SCN-001,BESCOM Electricity,Bangalore Electricity Supply Company Ltd,0.4828,0,1800,0,1
TXN-00344,CUST-030,1658.87,1721.51,178.31,-0.3513,0,0,0,0,0,SUCCESS,SCN-001,Amazon India,Amazon Seller Services Pvt Ltd,0.4286,0,2000,0,1
TXN-00484,CUST-042,444.13,735.81,561.29,-0.5197,0,0,0,1,0,SUCCESS,SCN-001,BESCOM Electricity,Bangalore Electricity Supply Company Ltd,0.4828,0,1800,0,1
TXN-00088,CUST-008,2399.61,2932.79,364.97,-1.4609,0,0,0,0,0,SUCCESS,SCN-001,BESCOM Electricity,Bangalore Electricity Supply Company Ltd,0.4828,0,1800,0,1
TXN-00126,CUST-012,1706.92,1425.45,246.65,1.1412,0,0,0,0,0,SUCCESS,SCN-001,BESCOM Electricity,Bangalore Electricity Supply Company Ltd,0.4828,0,1800,0,1
TXN-00013,CUST-001,2462.66,2353.88,271.42,0.4008,0,0,0,2,0,SUCCESS,SCN-001,BESCOM Electricity,Bangalore Electricity Supply Company Ltd,0.4828,0,1800,0,1
TXN-00179,CUST-016,2145.77,2554.51,663.53,-0.616,0,0,0,0,0,SUCCESS,SCN-001,Amazon India,Amazon Seller Services Pvt Ltd,0.4286,0,2000,0,1
TXN-00307,CUST-027,2052.26,2404.91,455.38,-0.7744,0,1,0,1,0,SUCCESS,SCN-001,BESCOM Electricity,Bangalore Electricity Supply Company Ltd,0.4828,0,1800,0,1
TXN-00074,CUST-007,1075.18,1161.3,130.42,-0.6603,0,1,0,0,0,SUCCESS,SCN-001,BESCOM Electricity,Bangalore Electricity Supply Company Ltd,0.4828,0,1800,0,1
TXN-00156,CUST-015,2089.38,2211.54,690.0,-0.177,0,1,0,0,0,SUCCESS,SCN-001,BESCOM Electricity,Bangalore Electricity Supply Company Ltd,0.4828,0,1800,0,1
TXN-00494,CUST-043,1420.29,1667.56,610.35,-0.4051,0,1,0,0,0,SUCCESS,SCN-001,BESCOM Electricity,Bangalore Electricity Supply Company Ltd,0.4828,0,1800,0,1
TXN-00567,CUST-049,1578.74,1703.4,705.26,-0.1768,0,1,0,0,0,SUCCESS,SCN-001,BESCOM Electricity,Bangalore Electricity Supply Company Ltd,0.4828,0,1800,0,1
TXN-00235,CUST-021,633.27,1048.3,798.28,-0.5199,0,1,0,0,0,SUCCESS,SCN-001,Amazon India,Amazon Seller Services Pvt Ltd,0.4286,0,2000,0,1
TXN-00537,CUST-047,421.1,744.77,556.5,-0.5816,0,1,0,0,0,SUCCESS,SCN-001,BESCOM Electricity,Bangalore Electricity Supply Company Ltd,0.4828,0,1800,0,1
TXN-00363,CUST-032,2538.06,2540.06,784.59,-0.0025,0,1,0,0,0,SUCCESS,SCN-001,Amazon India,Amazon Seller Services Pvt Ltd,0.4286,0,2000,0,1
TXN-00096,CUST-009,2324.41,2713.63,353.14,-1.1022,0,0,0,0,0,SUCCESS,SCN-001,BESCOM Electricity,Bangalore Electricity Supply Company Ltd,0.4828,0,1800,0,1
TXN-00061,CUST-006,1045.22,755.53,365.95,0.7916,0,0,0,0,0,SUCCESS,SCN-001,BESCOM Electricity,Bangalore Electricity Supply Company Ltd,0.4828,0,1800,0,1
TXN-00510,CUST-044,1331.8,1506.55,337.51,-0.5178,0,1,0,0,0,SUCCESS,SCN-001,Amazon India,Amazon Seller Services Pvt Ltd,0.4286,0,2000,0,1
TXN-00161,CUST-015,1179.91,2211.54,690.0,-1.4951,0,1,0,0,0,SUCCESS,SCN-001,Amazon India,Amazon Seller Services Pvt Ltd,0.4286,0,2000,0,1
TXN-00547,CUST-048,2437.65,2815.92,694.09,-0.545,0,1,0,0,0,SUCCESS,SCN-001,Amazon India,Amazon Seller Services Pvt Ltd,0.4286,0,2000,0,1
TXN-00337,CUST-030,1606.31,1721.51,178.31,-0.6461,0,1,0,0,0,SUCCESS,SCN-001,BESCOM Electricity,Bangalore Electricity Supply Company Ltd,0.4828,0,1800,0,1
TXN-00194,CUST-018,2174.21,2138.6,376.94,0.0945,0,0,0,0,0,SUCCESS,SCN-001,BESCOM Electricity,Bangalore Electricity Supply Company Ltd,0.4828,0,1800,0,1
TXN-00285,CUST-025,2611.32,2377.19,638.02,0.367,0,0,0,0,0,SUCCESS,SCN-001,Amazon India,Amazon Seller Services Pvt Ltd,0.4286,0,2000,0,1
TXN-00474,CUST-041,1538.21,1940.53,270.1,-1.4895,0,0,0,0,0,SUCCESS,SCN-001,Amazon India,Amazon Seller Services Pvt Ltd,0.4286,0,2000,0,1
TXN-00093,CUST-009,3041.4,2713.63,353.14,0.9282,0,0,0,0,0,SUCCESS,SCN-001,Amazon India,Amazon Seller Services Pvt Ltd,0.4286,0,2000,0,1
TXN-00248,CUST-022,2801.88,2389.46,702.77,0.5868,0,0,0,0,0,SUCCESS,SCN-001,BESCOM Electricity,Bangalore Electricity Supply Company Ltd,0.4828,0,1800,0,1
TXN-00534,CUST-046,919.63,1196.36,274.86,-1.0068,0,0,0,0,0,SUCCESS,SCN-001,Amazon India,Amazon Seller Services Pvt Ltd,0.4286,0,2000,0,1
TXN-00159,CUST-015,3595.49,2211.54,690.0,2.0057,0,1,0,1,0,SUCCESS,SCN-001,Amazon India,Amazon Seller Services Pvt Ltd,0.4286,0,2000,0,1
TXN-00233,CUST-021,1490.3,1048.3,798.28,0.5537,0,1,0,0,0,SUCCESS,SCN-001,Amazon India,Amazon Seller Services Pvt Ltd,0.4286,0,2000,0,1
TXN-00244,CUST-022,3004.91,2389.46,702.77,0.8757,0,1,0,1,0,SUCCESS,SCN-001,BESCOM Electricity,Bangalore Electricity Supply Company Ltd,0.4828,0,1800,0,1
TXN-00338,CUST-030,1937.42,1721.51,178.31,1.2109,0,1,0,1,0,SUCCESS,SCN-001,Amazon India,Amazon Seller Services Pvt Ltd,0.4286,0,2000,0,1
TXN-00450,CUST-039,1741.17,2763.55,701.74,-1.4569,0,1,0,0,0,SUCCESS,SCN-001,BESCOM Electricity,Bangalore Electricity Supply Company Ltd,0.4828,0,1800,0,1
TXN-00574,CUST-050,391.81,505.39,373.3,-0.3043,0,1,0,0,0,SUCCESS,SCN-001,BESCOM Electricity,Bangalore Electricity Supply Company Ltd,0.4828,0,1800,0,1
TXN-00032,CUST-003,574.14,1081.65,521.41,-0.9733,0,1,0,0,0,SUCCESS,SCN-001,Amazon India,Amazon Seller Services Pvt Ltd,0.4286,0,2000,0,1
TXN-00298,CUST-026,1595.01,1586.91,417.61,0.0194,0,1,0,0,0,SUCCESS,SCN-001,Amazon India,Amazon Seller Services Pvt Ltd,0.4286,0,2000,0,1
TXN-00151,CUST-014,2527.02,1448.64,792.67,1.3604,0,1,0,0,0,SUCCESS,SCN-001,Amazon India,Amazon Seller Services Pvt Ltd,0.4286,0,2000,0,1
TXN-00410,CUST-036,2578.62,2749.04,416.04,-0.4096,0,1,0,0,0,SUCCESS,SCN-001,BESCOM Electricity,Bangalore Electricity Supply Company Ltd,0.4828,0,1800,0,1
TXN-00092,CUST-009,2788.19,2713.63,353.14,0.2111,0,0,0,1,0,SUCCESS,SCN-001,BESCOM Electricity,Bangalore Electricity Supply Company Ltd,0.4828,0,1800,0,1
TXN-00162,CUST-015,2654.22,2211.54,690.0,0.6416,0,0,0,1,0,SUCCESS,SCN-001,BESCOM Electricity,Bangalore Electricity Supply Company Ltd,0.4828,0,1800,0,1
TXN-00497,CUST-043,2062.34,1667.56,610.35,0.6468,0,0,0,0,0,SUCCESS,SCN-001,Amazon India,Amazon Seller Services Pvt Ltd,0.4286,0,2000,0,1
TXN-00047,CUST-004,1864.77,1548.8,414.45,0.7624,0,0,0,0,0,SUCCESS,SCN-001,BESCOM Electricity,Bangalore Electricity Supply Company Ltd,0.4828,0,1800,0,1
TXN-00280,CUST-025,2329.97,2377.19,638.02,-0.074,0,0,0,1,0,SUCCESS,SCN-001,BESCOM Electricity,Bangalore Electricity Supply Company Ltd,0.4828,0,1800,0,1
TXN-00167,CUST-015,2241.28,2211.54,690.0,0.0431,0,0,0,2,0,SUCCESS,SCN-001,Amazon India,Amazon Seller Services Pvt Ltd,0.4286,0,2000,0,1
TXN-00378,CUST-033,2538.02,2149.38,762.79,0.5095,0,0,0,0,0,SUCCESS,SCN-001,BESCOM Electricity,Bangalore Electricity Supply Company Ltd,0.4828,0,1800,0,1
TXN-00019,CUST-002,767.09,717.35,395.35,0.1258,0,0,0,0,0,SUCCESS,SCN-001,Amazon India,Amazon Seller Services Pvt Ltd,0.4286,0,2000,0,1
TXN-00531,CUST-046,1224.83,1196.36,274.86,0.1036,0,1,0,0,0,SUCCESS,SCN-001,BESCOM Electricity,Bangalore Electricity Supply Company Ltd,0.4828,0,1800,0,1
TXN-00371,CUST-032,2009.83,2540.06,784.59,-0.6758,0,1,0,0,0,SUCCESS,SCN-001,Amazon India,Amazon Seller Services Pvt Ltd,0.4286,0,2000,0,1
TXN-00525,CUST-045,1008.68,978.98,475.4,0.0625,0,1,0,0,0,SUCCESS,SCN-001,Amazon India,Amazon Seller Services Pvt Ltd,0.4286,0,2000,0,1
TXN-00153,CUST-014,1666.12,1448.64,792.67,0.2744,0,0,0,0,0,SUCCESS,SCN-001,Amazon India,Amazon Seller Services Pvt Ltd,0.4286,0,2000,0,1
TXN-00145,CUST-013,2117.89,2087.45,473.9,0.0642,0,0,0,0,0,SUCCESS,SCN-001,BESCOM Electricity,Bangalore Electricity Supply Company Ltd,0.4828,0,1800,0,1
TXN-00171,CUST-016,2526.32,2554.51,663.53,-0.0425,0,0,0,0,0,SUCCESS,SCN-001,Amazon India,Amazon Seller Services Pvt Ltd,0.4286,0,2000,0,1
TXN-00481,CUST-042,557.72,735.81,561.29,-0.3173,0,0,0,0,0,SUCCESS,SCN-001,Amazon India,Amazon Seller Services Pvt Ltd,0.4286,0,2000,0,1
TXN-00083,CUST-008,3091.4,2932.79,364.97,0.4346,0,0,0,0,0,SUCCESS,SCN-001,Amazon India,Amazon Seller Services Pvt Ltd,0.4286,0,2000,0,1
TXN-00404,CUST-036,3184.62,2749.04,416.04,1.047,0,0,0,0,0,SUCCESS,SCN-001,BESCOM Electricity,Bangalore Electricity Supply Company Ltd,0.4828,0,1800,0,1
TXN-00068,CUST-006,991.72,755.53,365.95,0.6454,0,0,0,0,0,SUCCESS,SCN-001,Amazon India,Amazon Seller Services Pvt Ltd,0.4286,0,2000,0,1
TXN-00528,CUST-046,1717.74,1196.36,274.86,1.8969,0,0,0,1,0,SUCCESS,SCN-001,Amazon India,Amazon Seller Services Pvt Ltd,0.4286,0,2000,0,1
TXN-00418,CUST-037,1616.82,1345.21,511.82,0.5307,0,1,0,0,0,SUCCESS,SCN-001,BESCOM Electricity,Bangalore Electricity Supply Company Ltd,0.4828,0,1800,0,1
TXN-00495,CUST-043,2271.55,1667.56,610.35,0.9896,0,1,0,0,0,SUCCESS,SCN-001,Amazon India,Amazon Seller Services Pvt Ltd,0.4286,0,2000,0,1
TXN-00103,CUST-010,1210.14,2153.16,641.15,-1.4708,0,1,0,0,0,SUCCESS,SCN-001,Amazon India,Amazon Seller Services Pvt Ltd,0.4286,0,2000,0,1
TXN-00448,CUST-039,3156.99,2763.55,701.74,0.5607,0,1,0,0,0,SUCCESS,SCN-001,BESCOM Electricity,Bangalore Electricity Supply Company Ltd,0.4828,0,1800,0,1
TXN-00009,CUST-001,2506.33,2353.88,271.42,0.5617,0,1,0,0,0,SUCCESS,SCN-001,BESCOM Electricity,Bangalore Electricity Supply Company Ltd,0.4828,0,1800,0,1
TXN-00414,CUST-037,1941.68,1345.21,511.82,1.1654,0,1,0,1,0,SUCCESS,SCN-001,BESCOM Electricity,Bangalore Electricity Supply Company Ltd,0.4828,0,1800,0,1
TXN-00423,CUST-037,1215.56,1345.21,511.82,-0.2533,0,1,1,2,0,SUCCESS,SCN-001,Amazon India,Amazon Seller Services Pvt Ltd,0.4286,0,2000,0,1
TXN-00345,CUST-030,1648.17,1721.51,178.31,-0.4113,0,0,0,0,0,SUCCESS,SCN-001,BESCOM Electricity,Bangalore Electricity Supply Company Ltd,0.4828,0,1800,0,1
TXN-00012,CUST-001,2721.6,2353.88,271.42,1.3548,0,0,0,1,0,SUCCESS,SCN-001,Amazon India,Amazon Seller Services Pvt Ltd,0.4286,0,2000,0,1
TXN-00130,CUST-012,1388.61,1425.45,246.65,-0.1494,0,0,0,0,0,SUCCESS,SCN-001,BESCOM Electricity,Bangalore Electricity Supply Company Ltd,0.4828,0,1800,0,1
TXN-00421,CUST-037,1936.33,1345.21,511.82,1.1549,0,1,0,3,0,SUCCESS,SCN-001,Amazon India,Amazon Seller Services Pvt Ltd,0.4286,0,2000,0,1
TXN-00451,CUST-039,1882.77,2763.55,701.74,-1.2551,0,1,0,1,0,SUCCESS,SCN-001,Amazon India,Amazon Seller Services Pvt Ltd,0.4286,0,2000,0,1
TXN-00333,CUST-029,2364.53,2883.75,745.7,-0.6963,0,1,0,0,0,SUCCESS,SCN-001,Amazon India,Amazon Seller Services Pvt Ltd,0.4286,0,2000,0,1
TXN-00365,CUST-032,1670.42,2540.06,784.59,-1.1084,0,1,0,0,0,SUCCESS,SCN-001,Amazon India,Amazon Seller Services Pvt Ltd,0.4286,0,2000,0,1
TXN-00302,CUST-026,1366.91,1586.91,417.61,-0.5268,0,1,0,0,0,SUCCESS,SCN-001,Amazon India,Amazon Seller Services Pvt Ltd,0.4286,0,2000,0,1
TXN-00370,CUST-032,2872.76,2540.06,784.59,0.424,0,1,0,1,0,SUCCESS,SCN-001,BESCOM Electricity,Bangalore Electricity Supply Company Ltd,0.4828,0,1800,0,1
TXN-00200,CUST-018,2229.64,2138.6,376.94,0.2415,0,0,0,0,0,SUCCESS,SCN-001,BESCOM Electricity,Bangalore Electricity Supply Company Ltd,0.4828,0,1800,0,1
TXN-00464,CUST-040,1069.21,1196.19,439.79,-0.2887,0,0,0,0,0,SUCCESS,SCN-001,BESCOM Electricity,Bangalore Electricity Supply Company Ltd,0.4828,0,1800,0,1
TXN-00014,CUST-001,2381.62,2353.88,271.42,0.1022,0,0,0,0,0,SUCCESS,SCN-001,Amazon India,Amazon Seller Services Pvt Ltd,0.4286,0,2000,0,1
TXN-00433,CUST-038,1560.9,517.98,595.49,1.7514,0,1,0,0,0,SUCCESS,SCN-001,BESCOM Electricity,Bangalore Electricity Supply Company Ltd,0.4828,0,1800,0,1
TXN-00434,CUST-038,50.0,517.98,595.49,-0.7859,0,1,1,1,0,SUCCESS,SCN-001,Amazon India,Amazon Seller Services Pvt Ltd,0.4286,0,2000,0,1
TXN-00195,CUST-018,1374.5,2138.6,376.94,-2.0271,0,1,0,1,0,SUCCESS,SCN-001,Amazon India,Amazon Seller Services Pvt Ltd,0.4286,0,2000,0,1
TXN-00011,CUST-001,1821.65,2353.88,271.42,-1.9609,0,1,0,1,0,SUCCESS,SCN-001,BESCOM Electricity,Bangalore Electricity Supply Company Ltd,0.4828,0,1800,0,1
TXN-00357,CUST-031,659.79,644.81,714.61,0.021,0,1,0,0,0,SUCCESS,SCN-001,Amazon India,Amazon Seller Services Pvt Ltd,0.4286,0,2000,0,1
TXN-00230,CUST-021,152.41,1048.3,798.28,-1.1223,0,1,0,0,0,SUCCESS,SCN-001,BESCOM Electricity,Bangalore Electricity Supply Company Ltd,0.4828,0,1800,0,1
TXN-00580,CUST-050,1040.68,505.39,373.3,1.4339,0,1,0,0,0,SUCCESS,SCN-001,BESCOM Electricity,Bangalore Electricity Supply Company Ltd,0.4828,0,1800,0,1
TXN-00403,CUST-035,2342.3,2282.37,379.29,0.158,0,0,0,0,0,SUCCESS,SCN-001,BESCOM Electricity,Bangalore Electricity Supply Company Ltd,0.4828,0,1800,0,1
TXN-00462,CUST-040,850.23,1196.19,439.79,-0.7866,0,0,0,1,0,SUCCESS,SCN-001,BESCOM Electricity,Bangalore Electricity Supply Company Ltd,0.4828,0,1800,0,1
TXN-00038,CUST-003,773.26,1081.65,521.41,-0.5915,0,0,0,0,0,SUCCESS,SCN-001,Amazon India,Amazon Seller Services Pvt Ltd,0.4286,0,2000,0,1
TXN-00527,CUST-046,1176.94,1196.36,274.86,-0.0707,0,0,0,0,0,SUCCESS,SCN-001,BESCOM Electricity,Bangalore Electricity Supply Company Ltd,0.4828,0,1800,0,1
TXN-00002,CUST-001,2762.84,2353.88,271.42,1.5067,0,0,0,2,0,SUCCESS,SCN-001,Amazon India,Amazon Seller Services Pvt Ltd,0.4286,0,2000,0,1
TXN-00429,CUST-038,96.32,517.98,595.49,-0.7081,0,0,0,2,0,SUCCESS,SCN-001,BESCOM Electricity,Bangalore Electricity Supply Company Ltd,0.4828,0,1800,0,1
TXN-00475,CUST-041,1818.01,1940.53,270.1,-0.4536,0,0,0,0,0,SUCCESS,SCN-001,BESCOM Electricity,Bangalore Electricity Supply Company Ltd,0.4828,0,1800,0,1
TXN-00393,CUST-034,2187.24,2681.08,396.2,-1.2464,0,0,0,0,0,SUCCESS,SCN-001,Amazon India,Amazon Seller Services Pvt Ltd,0.4286,0,2000,0,1
TXN-00029,CUST-003,1267.31,1081.65,521.41,0.3561,0,1,0,1,0,SUCCESS,SCN-001,BESCOM Electricity,Bangalore Electricity Supply Company Ltd,0.4828,0,1800,0,1
TXN-00078,CUST-008,2908.58,2932.79,364.97,-0.0663,0,1,0,0,0,SUCCESS,SCN-001,BESCOM Electricity,Bangalore Electricity Supply Company Ltd,0.4828,0,1800,0,1
TXN-00245,CUST-022,2419.2,2389.46,702.77,0.0423,0,1,0,0,0,SUCCESS,SCN-001,Amazon India,Amazon Seller Services Pvt Ltd,0.4286,0,2000,0,1
TXN-00081,CUST-008,2701.79,2932.79,364.97,-0.6329,0,1,0,1,0,SUCCESS,SCN-001,Amazon India,Amazon Seller Services Pvt Ltd,0.4286,0,2000,0,1
TXN-00071,CUST-007,1458.57,1161.3,130.42,2.2793,0,0,0,0,0,SUCCESS,SCN-001,Amazon India,Amazon Seller Services Pvt Ltd,0.4286,0,2000,0,1
TXN-00351,CUST-031,1526.97,644.81,714.61,1.2345,0,0,0,0,0,SUCCESS,SCN-001,Amazon India,Amazon Seller Services Pvt Ltd,0.4286,0,2000,0,1
TXN-00555,CUST-048,738.52,2815.92,694.09,-2.993,1,1,0,0,1,SUCCESS,SCN-001,Amazon India,Amazon Seller Services Pvt Ltd,0.4286,0,2000,0,1
TXN-00566,CUST-049,2045.31,1703.4,705.26,0.4848,0,1,0,0,0,SUCCESS,SCN-001,Amazon India,Amazon Seller Services Pvt Ltd,0.4286,0,2000,0,1
TXN-00331,CUST-029,2915.32,2883.75,745.7,0.0423,0,1,0,0,0,SUCCESS,SCN-001,Amazon India,Amazon Seller Services Pvt Ltd,0.4286,0,2000,0,1
TXN-00533,CUST-046,1364.0,1196.36,274.86,0.6099,0,1,0,0,0,SUCCESS,SCN-001,BESCOM Electricity,Bangalore Electricity Supply Company Ltd,0.4828,0,1800,0,1
TXN-00231,CUST-021,1089.06,1048.3,798.28,0.0511,0,0,0,0,0,SUCCESS,SCN-001,Amazon India,Amazon Seller Services Pvt Ltd,0.4286,0,2000,0,1
TXN-00422,CUST-037,1839.82,1345.21,511.82,0.9664,0,0,0,0,0,SUCCESS,SCN-001,BESCOM Electricity,Bangalore Electricity Supply Company Ltd,0.4828,0,1800,0,1
TXN-00470,CUST-041,2120.68,1940.53,270.1,0.667,0,0,0,0,0,SUCCESS,SCN-001,Amazon India,Amazon Seller Services Pvt Ltd,0.4286,0,2000,0,1
TXN-00538,CUST-047,590.81,744.77,556.5,-0.2767,0,1,0,0,0,SUCCESS,SCN-001,Amazon India,Amazon Seller Services Pvt Ltd,0.4286,0,2000,0,1
TXN-00380,CUST-033,1534.21,2149.38,762.79,-0.8065,0,1,0,0,0,SUCCESS,SCN-001,BESCOM Electricity,Bangalore Electricity Supply Company Ltd,0.4828,0,1800,0,1
TXN-00007,CUST-001,1751.24,2353.88,271.42,-2.2203,0,1,0,0,0,SUCCESS,SCN-001,BESCOM Electricity,Bangalore Electricity Supply Company Ltd,0.4828,0,1800,0,1
TXN-00440,CUST-039,3475.49,2763.55,701.74,1.0145,0,1,0,0,0,SUCCESS,SCN-001,BESCOM Electricity,Bangalore Electricity Supply Company Ltd,0.4828,0,1800,0,1
TXN-00026,CUST-002,196.57,717.35,395.35,-1.3173,0,1,0,0,0,SUCCESS,SCN-001,BESCOM Electricity,Bangalore Electricity Supply Company Ltd,0.4828,0,1800,0,1
TXN-00493,CUST-043,698.73,1667.56,610.35,-1.5873,0,1,0,0,0,SUCCESS,SCN-001,Amazon India,Amazon Seller Services Pvt Ltd,0.4286,0,2000,0,1
TXN-00492,CUST-043,2090.23,1667.56,610.35,0.6925,0,0,0,1,0,SUCCESS,SCN-001,BESCOM Electricity,Bangalore Electricity Supply Company Ltd,0.4828,0,1800,0,1
TXN-00539,CUST-047,1364.26,744.77,556.5,1.1132,0,0,0,1,0,SUCCESS,SCN-001,BESCOM Electricity,Bangalore Electricity Supply Company Ltd,0.4828,0,1800,0,1
TXN-00257,CUST-023,1370.37,1991.02,369.34,-1.6804,0,0,0,0,0,SUCCESS,SCN-001,BESCOM Electricity,Bangalore Electricity Supply Company Ltd,0.4828,0,1800,0,1
TXN-00468,CUST-041,1463.04,1940.53,270.1,-1.7678,0,0,0,1,0,SUCCESS,SCN-001,Amazon India,Amazon Seller Services Pvt Ltd,0.4286,0,2000,0,1
TXN-00274,CUST-024,1060.03,1128.54,487.26,-0.1406,0,0,0,0,0,SUCCESS,SCN-001,Amazon India,Amazon Seller Services Pvt Ltd,0.4286,0,2000,0,1
TXN-00540,CUST-047,1025.32,744.77,556.5,0.5041,0,0,0,2,0,SUCCESS,SCN-001,Amazon India,Amazon Seller Services Pvt Ltd,0.4286,0,2000,0,1
TXN-00085,CUST-008,2421.35,2932.79,364.97,-1.4013,0,1,0,0,0,SUCCESS,SCN-001,Amazon India,Amazon Seller Services Pvt Ltd,0.4286,0,2000,0,1
TXN-00105,CUST-010,1376.68,2153.16,641.15,-1.2111,0,1,0,0,0,SUCCESS,SCN-001,Amazon India,Amazon Seller Services Pvt Ltd,0.4286,0,2000,0,1
TXN-00444,CUST-039,3493.78,2763.55,701.74,1.0406,0,1,0,1,0,SUCCESS,SCN-001,BESCOM Electricity,Bangalore Electricity Supply Company Ltd,0.4828,0,1800,0,1
TXN-00465,CUST-040,1423.01,1196.19,439.79,0.5157,0,1,0,0,0,SUCCESS,SCN-001,Amazon India,Amazon Seller Services Pvt Ltd,0.4286,0,2000,0,1
TXN-00419,CUST-037,1039.15,1345.21,511.82,-0.598,0,1,0,0,0,SUCCESS,SCN-001,Amazon India,Amazon Seller Services Pvt Ltd,0.4286,0,2000,0,1
TXN-00241,CUST-021,1846.46,1048.3,798.28,0.9998,0,1,0,0,0,SUCCESS,SCN-001,Amazon India,Amazon Seller Services Pvt Ltd,0.4286,0,2000,0,1
TXN-00284,CUST-025,2758.3,2377.19,638.02,0.5973,0,0,0,0,0,SUCCESS,SCN-001,BESCOM Electricity,Bangalore Electricity Supply Company Ltd,0.4828,0,1800,0,1
TXN-00124,CUST-012,939.15,1425.45,246.65,-1.9716,0,1,0,0,0,SUCCESS,SCN-001,BESCOM Electricity,Bangalore Electricity Supply Company Ltd,0.4828,0,1800,0,1
TXN-00199,CUST-018,2243.07,2138.6,376.94,0.2772,0,1,0,0,0,SUCCESS,SCN-001,Amazon India,Amazon Seller Services Pvt Ltd,0.4286,0,2000,0,1
TXN-00341,CUST-030,1864.85,1721.51,178.31,0.8039,0,1,0,0,0,SUCCESS,SCN-001,BESCOM Electricity,Bangalore Electricity Supply Company Ltd,0.4828,0,1800,0,1
TXN-00270,CUST-024,734.5,1128.54,487.26,-0.8087,0,0,0,0,0,SUCCESS,SCN-001,Amazon India,Amazon Seller Services Pvt Ltd,0.4286,0,2000,0,1
TXN-00176,CUST-016,3022.95,2554.51,663.53,0.706,0,0,0,0,0,SUCCESS,SCN-001,BESCOM Electricity,Bangalore Electricity Supply Company Ltd,0.4828,0,1800,0,1
TXN-00549,CUST-048,2037.19,2815.92,694.09,-1.1219,0,0,0,0,0,SUCCESS,SCN-001,Amazon India,Amazon Seller Services Pvt Ltd,0.4286,0,2000,0,1
