URL,Domain,URLLength,DomainLength,IsDomainIP,HasHTTPS,TLD,label,description
https://zomato.com/pay?txn_id=10012,zomato.com,35,10,0,1,com,0,Official food merchant checkout
http://elect-pay-bill.top/pay?session_id=90012,elect-pay-bill.top,46,18,0,0,top,1,Fake electricity payment portal
http://razorpay-reward-claim.xyz/collect?session_id=90012,razorpay-reward-claim.xyz,57,25,0,0,xyz,1,Typosquatted Razorpay imposter link
http://bank-kyc-update.online/login?session_id=90012,bank-kyc-update.online,52,22,0,0,online,1,Fake bank KYC phishing site
http://customs-clearance-pay.com/duty?session_id=90012,customs-clearance-pay.com,54,25,0,0,com,1,Fake customs payment link
http://police-challan-pay.tech/challan?session_id=90012,police-challan-pay.tech,55,23,0,0,tech,1,Fake police fine payment portal
http://refund-support-portal.site/fee?session_id=90012,refund-support-portal.site,54,26,0,0,site,1,Fake refund processing fee portal
http://incometax-refund-gov.in.net/claim?session_id=90012,incometax-refund-gov.in.net,57,27,0,0,net,1,Fake government income tax refund link
http://easy-money-pay.top/join?session_id=90012,easy-money-pay.top,47,18,0,0,top,1,Scam job registration payment link
http://bill-pay-fast.online/electricity?session_id=90012,bill-pay-fast.online,56,20,0,0,online,1,Urgency-driven fake utility payment URL
http://192.168.1.105/razorpay/pay.html?session_id=90012,192.168.1.105,55,13,1,0,105,1,Raw IP address payment destination
https://razorpay.com/payment-link/pl_12345?txn_id=10013,razorpay.com,55,12,0,1,com,0,Legitimate merchant payment link
https://billdesk.com/pay/electricity?txn_id=10013,billdesk.com,49,12,0,1,com,0,Official bill payment portal
https://paytm.com/recharge?txn_id=10013,paytm.com,39,9,0,1,com,0,Legitimate recharge destination
https://www.bescom.co.in/paybill?txn_id=10013,bescom.co.in,45,12,0,1,in,0,Official electricity board website
https://sbi.co.in/portal/pay?txn_id=10013,sbi.co.in,41,9,0,1,in,0,Official SBI banking portal
https://www.icicibank.com/online-pay?txn_id=10013,icicibank.com,49,13,0,1,com,0,Official ICICI banking page
https://amazon.in/gp/pay?txn_id=10013,amazon.in,37,9,0,1,in,0,Official Amazon merchant checkout
https://flipkart.com/checkout/pay?txn_id=10013,flipkart.com,46,12,0,1,com,0,Official Flipkart checkout
https://swiggy.com/checkout?txn_id=10013,swiggy.com,40,10,0,1,com,0,Official food delivery payment
https://zomato.com/pay?txn_id=10013,zomato.com,35,10,0,1,com,0,Official food merchant checkout
http://elect-pay-bill.top/pay?session_id=90013,elect-pay-bill.top,46,18,0,0,top,1,Fake electricity payment portal
http://razorpay-reward-claim.xyz/collect?session_id=90013,razorpay-reward-claim.xyz,57,25,0,0,xyz,1,Typosquatted Razorpay imposter link
http://bank-kyc-update.online/login?session_id=90013,bank-kyc-update.online,52,22,0,0,online,1,Fake bank KYC phishing site
http://customs-clearance-pay.com/duty?session_id=90013,customs-clearance-pay.com,54,25,0,0,com,1,Fake customs payment link
http://police-challan-pay.tech/challan?session_id=90013,police-challan-pay.tech,55,23,0,0,tech,1,Fake police fine payment portal
http://refund-support-portal.site/fee?session_id=90013,refund-support-portal.site,54,26,0,0,site,1,Fake refund processing fee portal
http://incometax-refund-gov.in.net/claim?session_id=90013,incometax-refund-gov.in.net,57,27,0,0,net,1,Fake government income tax refund link
http://easy-money-pay.top/join?session_id=90013,easy-money-pay.top,47,18,0,0,top,1,Scam job registration payment link
http://bill-pay-fast.online/electricity?session_id=90013,bill-pay-fast.online,56,20,0,0,online,1,Urgency-driven fake utility payment URL
http://192.168.1.105/razorpay/pay.html?session_id=90013,192.168.1.105,55,13,1,0,105,1,Raw IP address payment destination
https://razorpay.com/payment-link/pl_12345?txn_id=10014,razorpay.com,55,12,0,1,com,0,Legitimate merchant payment link
https://billdesk.com/pay/electricity?txn_id=10014,billdesk.com,49,12,0,1,com,0,Official bill payment portal
https://paytm.com/recharge?txn_id=10014,paytm.com,39,9,0,1,com,0,Legitimate recharge destination
https://www.bescom.co.in/paybill?txn_id=10014,bescom.co.in,45,12,0,1,in,0,Official electricity board website
https://sbi.co.in/portal/pay?txn_id=10014,sbi.co.in,41,9,0,1,in,0,Official SBI banking portal
https://www.icicibank.com/online-pay?txn_id=10014,icicibank.com,49,13,0,1,com,0,Official ICICI banking page
https://amazon.in/gp/pay?txn_id=10014,amazon.in,37,9,0,1,in,0,Official Amazon merchant checkout
https://flipkart.com/checkout/pay?txn_id=10014,flipkart.com,46,12,0,1,com,0,Official Flipkart checkout
https://swiggy.com/checkout?txn_id=10014,swiggy.com,40,10,0,1,com,0,Official food delivery payment
https://zomato.com/pay?txn_id=10014,zomato.com,35,10,0,1,com,0,Official food merchant checkout
http://elect-pay-bill.top/pay?session_id=90014,elect-pay-bill.top,46,18,0,0,top,1,Fake electricity payment portal
http://razorpay-reward-claim.xyz/collect?session_id=90014,razorpay-reward-claim.xyz,57,25,0,0,xyz,1,Typosquatted Razorpay imposter link
http://bank-kyc-update.online/login?session_id=90014,bank-kyc-update.online,52,22,0,0,online,1,Fake bank KYC phishing site
http://customs-clearance-pay.com/duty?session_id=90014,customs-clearance-pay.com,54,25,0,0,com,1,Fake customs payment link
http://police-challan-pay.tech/challan?session_id=90014,police-challan-pay.tech,55,23,0,0,tech,1,Fake police fine payment portal
http://refund-support-portal.site/fee?session_id=90014,refund-support-portal.site,54,26,0,0,site,1,Fake refund processing fee portal
http://incometax-refund-gov.in.net/claim?session_id=90014,incometax-refund-gov.in.net,57,27,0,0,net,1,Fake government income tax refund link
http://easy-money-pay.top/join?session_id=90014,easy-money-pay.top,47,18,0,0,top,1,Scam job registration payment link
http://bill-pay-fast.online/electricity?session_id=90014,bill-pay-fast.online,56,20,0,0,online,1,Urgency-driven fake utility payment URL
http://192.168.1.105/razorpay/pay.html?session_id=90014,192.168.1.105,55,13,1,0,105,1,Raw IP address payment destination
https://razorpay.com/payment-link/pl_12345?txn_id=10015,razorpay.com,55,12,0,1,com,0,Legitimate merchant payment link
https://billdesk.com/pay/electricity?txn_id=10015,billdesk.com,49,12,0,1,com,0,Official bill payment portal
https://paytm.com/recharge?txn_id=10015,paytm.com,39,9,0,1,com,0,Legitimate recharge destination
https://www.bescom.co.in/paybill?txn_id=10015,bescom.co.in,45,12,0,1,in,0,Official electricity board website
https://sbi.co.in/portal/pay?txn_id=10015,sbi.co.in,41,9,0,1,in,0,Official SBI banking portal
https://www.icicibank.com/online-pay?txn_id=10015,icicibank.com,49,13,0,1,com,0,Official ICICI banking page
https://amazon.in/gp/pay?txn_id=10015,amazon.in,37,9,0,1,in,0,Official Amazon merchant checkout
https://flipkart.com/checkout/pay?txn_id=10015,flipkart.com,46,12,0,1,com,0,Official Flipkart checkout
https://swiggy.com/checkout?txn_id=10015,swiggy.com,40,10,0,1,com,0,Official food delivery payment
https://zomato.com/pay?txn_id=10015,zomato.com,35,10,0,1,com,0,Official food merchant checkout
http://elect-pay-bill.top/pay?session_id=90015,elect-pay-bill.top,46,18,0,0,top,1,Fake electricity payment portal
http://razorpay-reward-claim.xyz/collect?session_id=90015,razorpay-reward-claim.xyz,57,25,0,0,xyz,1,Typosquatted Razorpay imposter link
http://bank-kyc-update.online/login?session_id=90015,bank-kyc-update.online,52,22,0,0,online,1,Fake bank KYC phishing site
http://customs-clearance-pay.com/duty?session_id=90015,customs-clearance-pay.com,54,25,0,0,com,1,Fake customs payment link
http://police-challan-pay.tech/challan?session_id=90015,police-challan-pay.tech,55,23,0,0,tech,1,Fake police fine payment portal
http://refund-support-portal.site/fee?session_id=90015,refund-support-portal.site,54,26,0,0,site,1,Fake refund processing fee portal
http://incometax-refund-gov.in.net/claim?session_id=90015,incometax-refund-gov.in.net,57,27,0,0,net,1,Fake government income tax refund link
http://easy-money-pay.top/join?session_id=90015,easy-money-pay.top,47,18,0,0,top,1,Scam job registration payment link
http://bill-pay-fast.online/electricity?session_id=90015,bill-pay-fast.online,56,20,0,0,online,1,Urgency-driven fake utility payment URL
http://192.168.1.105/razorpay/pay.html?session_id=90015,192.168.1.105,55,13,1,0,105,1,Raw IP address payment destination
https://razorpay.com/payment-link/pl_12345?txn_id=10016,razorpay.com,55,12,0,1,com,0,Legitimate merchant payment link
https://billdesk.com/pay/electricity?txn_id=10016,billdesk.com,49,12,0,1,com,0,Official bill payment portal
https://paytm.com/recharge?txn_id=10016,paytm.com,39,9,0,1,com,0,Legitimate recharge destination
https://www.bescom.co.in/paybill?txn_id=10016,bescom.co.in,45,12,0,1,in,0,Official electricity board website
https://sbi.co.in/portal/pay?txn_id=10016,sbi.co.in,41,9,0,1,in,0,Official SBI banking portal
https://www.icicibank.com/online-pay?txn_id=10016,icicibank.com,49,13,0,1,com,0,Official ICICI banking page
https://amazon.in/gp/pay?txn_id=10016,amazon.in,37,9,0,1,in,0,Official Amazon merchant checkout
https://flipkart.com/checkout/pay?txn_id=10016,flipkart.com,46,12,0,1,com,0,Official Flipkart checkout
https://swiggy.com/checkout?txn_id=10016,swiggy.com,40,10,0,1,com,0,Official food delivery payment
https://zomato.com/pay?txn_id=10016,zomato.com,35,10,0,1,com,0,Official food merchant checkout
http://elect-pay-bill.top/pay?session_id=90016,elect-pay-bill.top,46,18,0,0,top,1,Fake electricity payment portal
http://razorpay-reward-claim.xyz/collect?session_id=90016,razorpay-reward-claim.xyz,57,25,0,0,xyz,1,Typosquatted Razorpay imposter link
http://bank-kyc-update.online/login?session_id=90016,bank-kyc-update.online,52,22,0,0,online,1,Fake bank KYC phishing site
http://customs-clearance-pay.com/duty?session_id=90016,customs-clearance-pay.com,54,25,0,0,com,1,Fake customs payment link
http://police-challan-pay.tech/challan?session_id=90016,police-challan-pay.tech,55,23,0,0,tech,1,Fake police fine payment portal
http://refund-support-portal.site/fee?session_id=90016,refund-support-portal.site,54,26,0,0,site,1,Fake refund processing fee portal
http://incometax-refund-gov.in.net/claim?session_id=90016,incometax-refund-gov.in.net,57,27,0,0,net,1,Fake government income tax refund link
http://easy-money-pay.top/join?session_id=90016,easy-money-pay.top,47,18,0,0,top,1,Scam job registration payment link
http://bill-pay-fast.online/electricity?session_id=90016,bill-pay-fast.online,56,20,0,0,online,1,Urgency-driven fake utility payment URL
http://192.168.1.105/razorpay/pay.html?session_id=90016,192.168.1.105,55,13,1,0,105,1,Raw IP address payment destination
https://razorpay.com/payment-link/pl_12345?txn_id=10017,razorpay.com,55,12,0,1,com,0,Legitimate merchant payment link
https://billdesk.com/pay/electricity?txn_id=10017,billdesk.com,49,12,0,1,com,0,Official bill payment portal
https://paytm.com/recharge?txn_id=10017,paytm.com,39,9,0,1,com,0,Legitimate recharge destination
https://www.bescom.co.in/paybill?txn_id=10017,bescom.co.in,45,12,0,1,in,0,Official electricity board website
https://sbi.co.in/portal/pay?txn_id=10017,sbi.co.in,41,9,0,1,in,0,Official SBI banking portal
https://www.icicibank.com/online-pay?txn_id=10017,icicibank.com,49,13,0,1,com,0,Official ICICI banking page
https://amazon.in/gp/pay?txn_id=10017,amazon.in,37,9,0,1,in,0,Official Amazon merchant checkout
https://flipkart.com/checkout/pay?txn_id=10017,flipkart.com,46,12,0,1,com,0,Official Flipkart checkout
https://swiggy.com/checkout?txn_id=10017,swiggy.com,40,10,0,1,com,0,Official food delivery payment
https://zomato.com/pay?txn_id=10017,zomato.com,35,10,0,1,com,0,Official food merchant checkout
http://elect-pay-bill.top/pay?session_id=90017,elect-pay-bill.top,46,18,0,0,top,1,Fake electricity payment portal
http://razorpay-reward-claim.xyz/collect?session_id=90017,razorpay-reward-claim.xyz,57,25,0,0,xyz,1,Typosquatted Razorpay imposter link
http://bank-kyc-update.online/login?session_id=90017,bank-kyc-update.online,52,22,0,0,online,1,Fake bank KYC phishing site
http://customs-clearance-pay.com/duty?session_id=90017,customs-clearance-pay.com,54,25,0,0,com,1,Fake customs payment link
http://police-challan-pay.tech/challan?session_id=90017,police-challan-pay.tech,55,23,0,0,tech,1,Fake police fine payment portal
http://refund-support-portal.site/fee?session_id=90017,refund-support-portal.site,54,26,0,0,site,1,Fake refund processing fee portal
http://incometax-refund-gov.in.net/claim?session_id=90017,incometax-refund-gov.in.net,57,27,0,0,net,1,Fake government income tax refund link
http://easy-money-pay.top/join?session_id=90017,easy-money-pay.top,47,18,0,0,top,1,Scam job registration payment link
http://bill-pay-fast.online/electricity?session_id=90017,bill-pay-fast.online,56,20,0,0,online,1,Urgency-driven fake utility payment URL
http://192.168.1.105/razorpay/pay.html?session_id=90017,192.168.1.105,55,13,1,0,105,1,Raw IP address payment destination
https://razorpay.com/payment-link/pl_12345?txn_id=10018,razorpay.com,55,12,0,1,com,0,Legitimate merchant payment link
https://billdesk.com/pay/electricity?txn_id=10018,billdesk.com,49,12,0,1,com,0,Official bill payment portal
https://paytm.com/recharge?txn_id=10018,paytm.com,39,9,0,1,com,0,Legitimate recharge destination
https://www.bescom.co.in/paybill?txn_id=10018,bescom.co.in,45,12,0,1,in,0,Official electricity board website
https://sbi.co.in/portal/pay?txn_id=10018,sbi.co.in,41,9,0,1,in,0,Official SBI banking portal
https://www.icicibank.com/online-pay?txn_id=10018,icicibank.com,49,13,0,1,com,0,Official ICICI banking page
https://amazon.in/gp/pay?txn_id=10018,amazon.in,37,9,0,1,in,0,Official Amazon merchant checkout
https://flipkart.com/checkout/pay?txn_id=10018,flipkart.com,46,12,0,1,com,0,Official Flipkart checkout
https://swiggy.com/checkout?txn_id=10018,swiggy.com,40,10,0,1,com,0,Official food delivery payment
https://zomato.com/pay?txn_id=10018,zomato.com,35,10,0,1,com,0,Official food merchant checkout
http://elect-pay-bill.top/pay?session_id=90018,elect-pay-bill.top,46,18,0,0,top,1,Fake electricity payment portal
http://razorpay-reward-claim.xyz/collect?session_id=90018,razorpay-reward-claim.xyz,57,25,0,0,xyz,1,Typosquatted Razorpay imposter link
http://bank-kyc-update.online/login?session_id=90018,bank-kyc-update.online,52,22,0,0,online,1,Fake bank KYC phishing site
http://customs-clearance-pay.com/duty?session_id=90018,customs-clearance-pay.com,54,25,0,0,com,1,Fake customs payment link
http://police-challan-pay.tech/challan?session_id=90018,police-challan-pay.tech,55,23,0,0,tech,1,Fake police fine payment portal
http://refund-support-portal.site/fee?session_id=90018,refund-support-portal.site,54,26,0,0,site,1,Fake refund processing fee portal
http://incometax-refund-gov.in.net/claim?session_id=90018,incometax-refund-gov.in.net,57,27,0,0,net,1,Fake government income tax refund link
http://easy-money-pay.top/join?session_id=90018,easy-money-pay.top,47,18,0,0,top,1,Scam job registration payment link
http://bill-pay-fast.online/electricity?session_id=90018,bill-pay-fast.online,56,20,0,0,online,1,Urgency-driven fake utility payment URL
http://192.168.1.105/razorpay/pay.html?session_id=90018,192.168.1.105,55,13,1,0,105,1,Raw IP address payment destination
https://razorpay.com/payment-link/pl_12345?txn_id=10019,razorpay.com,55,12,0,1,com,0,Legitimate merchant payment link
https://billdesk.com/pay/electricity?txn_id=10019,billdesk.com,49,12,0,1,com,0,Official bill payment portal
https://paytm.com/recharge?txn_id=10019,paytm.com,39,9,0,1,com,0,Legitimate recharge destination
https://www.bescom.co.in/paybill?txn_id=10019,bescom.co.in,45,12,0,1,in,0,Official electricity board website
https://sbi.co.in/portal/pay?txn_id=10019,sbi.co.in,41,9,0,1,in,0,Official SBI banking portal
https://www.icicibank.com/online-pay?txn_id=10019,icicibank.com,49,13,0,1,com,0,Official ICICI banking page
https://amazon.in/gp/pay?txn_id=10019,amazon.in,37,9,0,1,in,0,Official Amazon merchant checkout
https://flipkart.com/checkout/pay?txn_id=10019,flipkart.com,46,12,0,1,com,0,Official Flipkart checkout
https://swiggy.com/checkout?txn_id=10019,swiggy.com,40,10,0,1,com,0,Official food delivery payment
https://zomato.com/pay?txn_id=10019,zomato.com,35,10,0,1,com,0,Official food merchant checkout
http://elect-pay-bill.top/pay?session_id=90019,elect-pay-bill.top,46,18,0,0,top,1,Fake electricity payment portal
http://razorpay-reward-claim.xyz/collect?session_id=90019,razorpay-reward-claim.xyz,57,25,0,0,xyz,1,Typosquatted Razorpay imposter link
http://bank-kyc-update.online/login?session_id=90019,bank-kyc-update.online,52,22,0,0,online,1,Fake bank KYC phishing site
http://customs-clearance-pay.com/duty?session_id=90019,customs-clearance-pay.com,54,25,0,0,com,1,Fake customs payment link
http://police-challan-pay.tech/challan?session_id=90019,police-challan-pay.tech,55,23,0,0,tech,1,Fake police fine payment portal
http://refund-support-portal.site/fee?session_id=90019,refund-support-portal.site,54,26,0,0,site,1,Fake refund processing fee portal
http://incometax-refund-gov.in.net/claim?session_id=90019,incometax-refund-gov.in.net,57,27,0,0,net,1,Fake government income tax refund link
http://easy-money-pay.top/join?session_id=90019,easy-money-pay.top,47,18,0,0,top,1,Scam job registration payment link
http://bill-pay-fast.online/electricity?session_id=90019,bill-pay-fast.online,56,20,0,0,online,1,Urgency-driven fake utility payment URL
http://192.168.1.105/razorpay/pay.html?session_id=90019,192.168.1.105,55,13,1,0,105,1,Raw IP address payment destination
https://razorpay.com/payment-link/pl_12345?txn_id=10020,razorpay.com,55,12,0,1,com,0,Legitimate merchant payment link
https://billdesk.com/pay/electricity?txn_id=10020,billdesk.com,49,12,0,1,com,0,Official bill payment portal
https://paytm.com/recharge?txn_id=10020,paytm.com,39,9,0,1,com,0,Legitimate recharge destination
https://www.bescom.co.in/paybill?txn_id=10020,bescom.co.in,45,12,0,1,in,0,Official electricity board website
https://sbi.co.in/portal/pay?txn_id=10020,sbi.co.in,41,9,0,1,in,0,Official SBI banking portal
https://www.icicibank.com/online-pay?txn_id=10020,icicibank.com,49,13,0,1,com,0,Official ICICI banking page
https://amazon.in/gp/pay?txn_id=10020,amazon.in,37,9,0,1,in,0,Official Amazon merchant checkout
https://flipkart.com/checkout/pay?txn_id=10020,flipkart.com,46,12,0,1,com,0,Official Flipkart checkout
https://swiggy.com/checkout?txn_id=10020,swiggy.com,40,10,0,1,com,0,Official food delivery payment
https://zomato.com/pay?txn_id=10020,zomato.com,35,10,0,1,com,0,Official food merchant checkout
http://elect-pay-bill.top/pay?session_id=90020,elect-pay-bill.top,46,18,0,0,top,1,Fake electricity payment portal
http://razorpay-reward-claim.xyz/collect?session_id=90020,razorpay-reward-claim.xyz,57,25,0,0,xyz,1,Typosquatted Razorpay imposter link
http://bank-kyc-update.online/login?session_id=90020,bank-kyc-update.online,52,22,0,0,online,1,Fake bank KYC phishing site
http://customs-clearance-pay.com/duty?session_id=90020,customs-clearance-pay.com,54,25,0,0,com,1,Fake customs payment link
http://police-challan-pay.tech/challan?session_id=90020,police-challan-pay.tech,55,23,0,0,tech,1,Fake police fine payment portal
http://refund-support-portal.site/fee?session_id=90020,refund-support-portal.site,54,26,0,0,site,1,Fake refund processing fee portal
http://incometax-refund-gov.in.net/claim?session_id=90020,incometax-refund-gov.in.net,57,27,0,0,net,1,Fake government income tax refund link
http://easy-money-pay.top/join?session_id=90020,easy-money-pay.top,47,18,0,0,top,1,Scam job registration payment link
http://bill-pay-fast.online/electricity?session_id=90020,bill-pay-fast.online,56,20,0,0,online,1,Urgency-driven fake utility payment URL
http://192.168.1.105/razorpay/pay.html?session_id=90020,192.168.1.105,55,13,1,0,105,1,Raw IP address payment destination
https://razorpay.com/payment-link/pl_12345?txn_id=10021,razorpay.com,55,12,0,1,com,0,Legitimate merchant payment link
https://billdesk.com/pay/electricity?txn_id=10021,billdesk.com,49,12,0,1,com,0,Official bill payment portal
https://paytm.com/recharge?txn_id=10021,paytm.com,39,9,0,1,com,0,Legitimate recharge destination
https://www.bescom.co.in/paybill?txn_id=10021,bescom.co.in,45,12,0,1,in,0,Official electricity board website
https://sbi.co.in/portal/pay?txn_id=10021,sbi.co.in,41,9,0,1,in,0,Official SBI banking portal
https://www.icicibank.com/online-pay?txn_id=10021,icicibank.com,49,13,0,1,com,0,Official ICICI banking page
https://amazon.in/gp/pay?txn_id=10021,amazon.in,37,9,0,1,in,0,Official Amazon merchant checkout
https://flipkart.com/checkout/pay?txn_id=10021,flipkart.com,46,12,0,1,com,0,Official Flipkart checkout
https://swiggy.com/checkout?txn_id=10021,swiggy.com,40,10,0,1,com,0,Official food delivery payment
https://zomato.com/pay?txn_id=10021,zomato.com,35,10,0,1,com,0,Official food merchant checkout
http://elect-pay-bill.top/pay?session_id=90021,elect-pay-bill.top,46,18,0,0,top,1,Fake electricity payment portal
http://razorpay-reward-claim.xyz/collect?session_id=90021,razorpay-reward-claim.xyz,57,25,0,0,xyz,1,Typosquatted Razorpay imposter link
http://bank-kyc-update.online/login?session_id=90021,bank-kyc-update.online,52,22,0,0,online,1,Fake bank KYC phishing site
http://customs-clearance-pay.com/duty?session_id=90021,customs-clearance-pay.com,54,25,0,0,com,1,Fake customs payment link
http://police-challan-pay.tech/challan?session_id=90021,police-challan-pay.tech,55,23,0,0,tech,1,Fake police fine payment portal
http://refund-support-portal.site/fee?session_id=90021,refund-support-portal.site,54,26,0,0,site,1,Fake refund processing fee portal
http://incometax-refund-gov.in.net/claim?session_id=90021,incometax-refund-gov.in.net,57,27,0,0,net,1,Fake government income tax refund link
http://easy-money-pay.top/join?session_id=90021,easy-money-pay.top,47,18,0,0,top,1,Scam job registration payment link
http://bill-pay-fast.online/electricity?session_id=90021,bill-pay-fast.online,56,20,0,0,online,1,Urgency-driven fake utility payment URL
http://192.168.1.105/razorpay/pay.html?session_id=90021,192.168.1.105,55,13,1,0,105,1,Raw IP address payment destination
https://razorpay.com/payment-link/pl_12345?txn_id=10022,razorpay.com,55,12,0,1,com,0,Legitimate merchant payment link
https://billdesk.com/pay/electricity?txn_id=10022,billdesk.com,49,12,0,1,com,0,Official bill payment portal
https://paytm.com/recharge?txn_id=10022,paytm.com,39,9,0,1,com,0,Legitimate recharge destination
https://www.bescom.co.in/paybill?txn_id=10022,bescom.co.in,45,12,0,1,in,0,Official electricity board website
https://sbi.co.in/portal/pay?txn_id=10022,sbi.co.in,41,9,0,1,in,0,Official SBI banking portal
https://www.icicibank.com/online-pay?txn_id=10022,icicibank.com,49,13,0,1,com,0,Official ICICI banking page
https://amazon.in/gp/pay?txn_id=10022,amazon.in,37,9,0,1,in,0,Official Amazon merchant checkout
https://flipkart.com/checkout/pay?txn_id=10022,flipkart.com,46,12,0,1,com,0,Official Flipkart checkout
https://swiggy.com/checkout?txn_id=10022,swiggy.com,40,10,0,1,com,0,Official food delivery payment
https://zomato.com/pay?txn_id=10022,zomato.com,35,10,0,1,com,0,Official food merchant checkout
http://elect-pay-bill.top/pay?session_id=90022,elect-pay-bill.top,46,18,0,0,top,1,Fake electricity payment portal
http://razorpay-reward-claim.xyz/collect?session_id=90022,razorpay-reward-claim.xyz,57,25,0,0,xyz,1,Typosquatted Razorpay imposter link
http://bank-kyc-update.online/login?session_id=90022,bank-kyc-update.online,52,22,0,0,online,1,Fake bank KYC phishing site
http://customs-clearance-pay.com/duty?session_id=90022,customs-clearance-pay.com,54,25,0,0,com,1,Fake customs payment link
http://police-challan-pay.tech/challan?session_id=90022,police-challan-pay.tech,55,23,0,0,tech,1,Fake police fine payment portal
http://refund-support-portal.site/fee?session_id=90022,refund-support-portal.site,54,26,0,0,site,1,Fake refund processing fee portal
http://incometax-refund-gov.in.net/claim?session_id=90022,incometax-refund-gov.in.net,57,27,0,0,net,1,Fake government income tax refund link
http://easy-money-pay.top/join?session_id=90022,easy-money-pay.top,47,18,0,0,top,1,Scam job registration payment link
http://bill-pay-fast.online/electricity?session_id=90022,bill-pay-fast.online,56,20,0,0,online,1,Urgency-driven fake utility payment URL
http://192.168.1.105/razorpay/pay.html?session_id=90022,192.168.1.105,55,13,1,0,105,1,Raw IP address payment destination
https://razorpay.com/payment-link/pl_12345?txn_id=10023,razorpay.com,55,12,0,1,com,0,Legitimate merchant payment link
https://billdesk.com/pay/electricity?txn_id=10023,billdesk.com,49,12,0,1,com,0,Official bill payment portal
https://paytm.com/recharge?txn_id=10023,paytm.com,39,9,0,1,com,0,Legitimate recharge destination
https://www.bescom.co.in/paybill?txn_id=10023,bescom.co.in,45,12,0,1,in,0,Official electricity board website
https://sbi.co.in/portal/pay?txn_id=10023,sbi.co.in,41,9,0,1,in,0,Official SBI banking portal
https://www.icicibank.com/online-pay?txn_id=10023,icicibank.com,49,13,0,1,com,0,Official ICICI banking page
https://amazon.in/gp/pay?txn_id=10023,amazon.in,37,9,0,1,in,0,Official Amazon merchant checkout
https://flipkart.com/checkout/pay?txn_id=10023,flipkart.com,46,12,0,1,com,0,Official Flipkart checkout
https://swiggy.com/checkout?txn_id=10023,swiggy.com,40,10,0,1,com,0,Official food delivery payment
https://zomato.com/pay?txn_id=10023,zomato.com,35,10,0,1,com,0,Official food merchant checkout
http://elect-pay-bill.top/pay?session_id=90023,elect-pay-bill.top,46,18,0,0,top,1,Fake electricity payment portal
http://razorpay-reward-claim.xyz/collect?session_id=90023,razorpay-reward-claim.xyz,57,25,0,0,xyz,1,Typosquatted Razorpay imposter link
http://bank-kyc-update.online/login?session_id=90023,bank-kyc-update.online,52,22,0,0,online,1,Fake bank KYC phishing site
http://customs-clearance-pay.com/duty?session_id=90023,customs-clearance-pay.com,54,25,0,0,com,1,Fake customs payment link
http://police-challan-pay.tech/challan?session_id=90023,police-challan-pay.tech,55,23,0,0,tech,1,Fake police fine payment portal
http://refund-support-portal.site/fee?session_id=90023,refund-support-portal.site,54,26,0,0,site,1,Fake refund processing fee portal
http://incometax-refund-gov.in.net/claim?session_id=90023,incometax-refund-gov.in.net,57,27,0,0,net,1,Fake government income tax refund link
http://easy-money-pay.top/join?session_id=90023,easy-money-pay.top,47,18,0,0,top,1,Scam job registration payment link
http://bill-pay-fast.online/electricity?session_id=90023,bill-pay-fast.online,56,20,0,0,online,1,Urgency-driven fake utility payment URL
http://192.168.1.105/razorpay/pay.html?session_id=90023,192.168.1.105,55,13,1,0,105,1,Raw IP address payment destination
https://razorpay.com/payment-link/pl_12345?txn_id=10024,razorpay.com,55,12,0,1,com,0,Legitimate merchant payment link
https://billdesk.com/pay/electricity?txn_id=10024,billdesk.com,49,12,0,1,com,0,Official bill payment portal
https://paytm.com/recharge?txn_id=10024,paytm.com,39,9,0,1,com,0,Legitimate recharge destination
https://www.bescom.co.in/paybill?txn_id=10024,bescom.co.in,45,12,0,1,in,0,Official electricity board website
https://sbi.co.in/portal/pay?txn_id=10024,sbi.co.in,41,9,0,1,in,0,Official SBI banking portal
https://www.icicibank.com/online-pay?txn_id=10024,icicibank.com,49,13,0,1,com,0,Official ICICI banking page
https://amazon.in/gp/pay?txn_id=10024,amazon.in,37,9,0,1,in,0,Official Amazon merchant checkout
https://flipkart.com/checkout/pay?txn_id=10024,flipkart.com,46,12,0,1,com,0,Official Flipkart checkout
https://swiggy.com/checkout?txn_id=10024,swiggy.com,40,10,0,1,com,0,Official food delivery payment
https://zomato.com/pay?txn_id=10024,zomato.com,35,10,0,1,com,0,Official food merchant checkout
http://elect-pay-bill.top/pay?session_id=90024,elect-pay-bill.top,46,18,0,0,top,1,Fake electricity payment portal
http://razorpay-reward-claim.xyz/collect?session_id=90024,razorpay-reward-claim.xyz,57,25,0,0,xyz,1,Typosquatted Razorpay imposter link
http://bank-kyc-update.online/login?session_id=90024,bank-kyc-update.online,52,22,0,0,online,1,Fake bank KYC phishing site
http://customs-clearance-pay.com/duty?session_id=90024,customs-clearance-pay.com,54,25,0,0,com,1,Fake customs payment link
http://police-challan-pay.tech/challan?session_id=90024,police-challan-pay.tech,55,23,0,0,tech,1,Fake police fine payment portal
http://refund-support-portal.site/fee?session_id=90024,refund-support-portal.site,54,26,0,0,site,1,Fake refund processing fee portal
http://incometax-refund-gov.in.net/claim?session_id=90024,incometax-refund-gov.in.net,57,27,0,0,net,1,Fake government income tax refund link
http://easy-money-pay.top/join?session_id=90024,easy-money-pay.top,47,18,0,0,top,1,Scam job registration payment link
